run_id,n_cities,algorithm,iteration,iteration_best_distance,global_best_distance
100,150,BaselineAS,60,30635.79343801,29720.76086076
100,150,BaselineAS,61,31060.20186322,29720.76086076
100,150,BaselineAS,62,30378.02038404,29720.76086076
100,150,BaselineAS,63,30448.56668475,29720.76086076
100,150,BaselineAS,64,30896.15785901,29720.76086076
100,150,BaselineAS,65,30308.28660287,29720.76086076
100,150,BaselineAS,66,30903.18281944,29720.76086076
100,150,BaselineAS,67,30372.62769514,29720.76086076
100,150,BaselineAS,68,30649.16238804,29720.76086076
100,150,BaselineAS,69,31187.68481263,29720.76086076
100,150,BaselineAS,70,30980.03229707,29720.76086076
100,150,BaselineAS,71,30083.95427281,29720.76086076
100,150,BaselineAS,72,30900.22622998,29720.76086076
100,150,BaselineAS,73,30779.62989304,29720.76086076
100,150,BaselineAS,74,30452.02698423,29720.76086076
100,150,BaselineAS,75,30318.42621193,29720.76086076
100,150,BaselineAS,76,30595.69523543,29720.76086076
100,150,BaselineAS,77,30138.02052109,29720.76086076
100,150,BaselineAS,78,30631.07922705,29720.76086076
100,150,BaselineAS,79,30799.74600635,29720.76086076
100,150,BaselineAS,80,31005.66024771,29720.76086076
100,150,BaselineAS,81,31015.99118758,29720.76086076
100,150,BaselineAS,82,30791.19875640,29720.76086076
100,150,BaselineAS,83,30737.50334238,29720.76086076
100,150,BaselineAS,84,30563.63607714,29720.76086076
100,150,BaselineAS,85,30698.47909901,29720.76086076
100,150,BaselineAS,86,30974.70509551,29720.76086076
100,150,BaselineAS,87,29988.50153918,29720.76086076
100,150,BaselineAS,88,30943.19742282,29720.76086076
100,150,BaselineAS,89,31319.41431894,29720.76086076
100,150,BaselineAS,90,30846.26298962,29720.76086076
100,150,BaselineAS,91,30718.08696469,29720.76086076
100,150,BaselineAS,92,30652.06395264,29720.76086076
100,150,BaselineAS,93,30758.39152372,29720.76086076
100,150,BaselineAS,94,30829.77296096,29720.76086076
100,150,BaselineAS,95,30800.00685358,29720.76086076
100,150,BaselineAS,96,30541.02487752,29720.76086076
100,150,BaselineAS,97,30152.48108030,29720.76086076
100,150,BaselineAS,98,30565.37998012,29720.76086076
100,150,BaselineAS,99,30766.26171628,29720.76086076
100,150,BaselineAS,100,30023.08938220,29720.76086076
100,150,BaselineAS,101,30894.70658901,29720.76086076
100,150,BaselineAS,102,30473.97539528,29720.76086076
100,150,BaselineAS,103,30916.84900438,29720.76086076
100,150,BaselineAS,104,31256.03106631,29720.76086076
100,150,BaselineAS,105,31021.81499426,29720.76086076
100,150,BaselineAS,106,30589.81636252,29720.76086076
100,150,BaselineAS,107,30678.57977029,29720.76086076
100,150,BaselineAS,108,30830.20184729,29720.76086076
100,150,BaselineAS,109,30652.41097483,29720.76086076
100,150,BaselineAS,110,30167.04440599,29720.76086076
100,150,BaselineAS,111,30051.96748702,29720.76086076
100,150,BaselineAS,112,30895.43014514,29720.76086076
100,150,BaselineAS,113,30935.83785989,29720.76086076
100,150,BaselineAS,114,30608.15680851,29720.76086076
100,150,BaselineAS,115,30511.57975826,29720.76086076
100,150,BaselineAS,116,31199.01188308,29720.76086076
100,150,BaselineAS,117,30806.58064120,29720.76086076
100,150,BaselineAS,118,30628.19385957,29720.76086076
100,150,BaselineAS,119,30249.76840023,29720.76086076
100,150,BaselineAS,120,30597.16884299,29720.76086076
100,150,BaselineAS,121,30693.02248825,29720.76086076
100,150,BaselineAS,122,30392.91356068,29720.76086076
100,150,BaselineAS,123,30538.80514372,29720.76086076
100,150,BaselineAS,124,30981.39298923,29720.76086076
100,150,BaselineAS,125,30974.88468226,29720.76086076
100,150,BaselineAS,126,31345.34979564,29720.76086076
100,150,BaselineAS,127,30965.76449496,29720.76086076
100,150,BaselineAS,128,30596.86843228,29720.76086076
100,150,BaselineAS,129,30648.73122569,29720.76086076
100,150,BaselineAS,130,30224.13390078,29720.76086076
100,150,BaselineAS,131,30780.52957506,29720.76086076
100,150,BaselineAS,132,31033.56842904,29720.76086076
100,150,BaselineAS,133,30390.87400102,29720.76086076
100,150,BaselineAS,134,30223.87824558,29720.76086076
100,150,BaselineAS,135,31232.93832755,29720.76086076
100,150,BaselineAS,136,30870.64063581,29720.76086076
100,150,BaselineAS,137,30767.95801443,29720.76086076
100,150,BaselineAS,138,30205.84672730,29720.76086076
100,150,BaselineAS,139,30657.62258097,29720.76086076
100,150,BaselineAS,140,30770.56726891,29720.76086076
100,150,BaselineAS,141,30069.11608423,29720.76086076
100,150,BaselineAS,142,30768.94138748,29720.76086076
100,150,BaselineAS,143,30879.04790736,29720.76086076
100,150,BaselineAS,144,30673.51544619,29720.76086076
100,150,BaselineAS,145,30883.52153238,29720.76086076
100,150,BaselineAS,146,31147.36657480,29720.76086076
100,150,BaselineAS,147,30837.37228740,29720.76086076
100,150,BaselineAS,148,30935.27067844,29720.76086076
100,150,BaselineAS,149,30724.91074041,29720.76086076
100,150,BaselineAS,150,31176.00525442,29720.76086076
100,150,BaselineAS,151,30862.01607298,29720.76086076
100,150,BaselineAS,152,30185.20082454,29720.76086076
100,150,BaselineAS,153,30272.28956025,29720.76086076
100,150,BaselineAS,154,30780.65030054,29720.76086076
100,150,BaselineAS,155,30513.90705744,29720.76086076
100,150,BaselineAS,156,31221.86993382,29720.76086076
100,150,BaselineAS,157,30758.08270832,29720.76086076
100,150,BaselineAS,158,30822.58086529,29720.76086076
100,150,BaselineAS,159,31177.98532191,29720.76086076
100,150,BaselineAS,160,31124.90079184,29720.76086076
100,150,BaselineAS,161,31341.78978950,29720.76086076
100,150,BaselineAS,162,30346.60406470,29720.76086076
100,150,BaselineAS,163,31258.33751996,29720.76086076
100,150,BaselineAS,164,30869.19750016,29720.76086076
100,150,BaselineAS,165,30798.30467236,29720.76086076
100,150,BaselineAS,166,30484.14714831,29720.76086076
100,150,BaselineAS,167,31003.24746339,29720.76086076
100,150,BaselineAS,168,31424.27218650,29720.76086076
100,150,BaselineAS,169,30881.44105846,29720.76086076
100,150,BaselineAS,170,31210.00967972,29720.76086076
100,150,BaselineAS,171,30955.02290170,29720.76086076
100,150,BaselineAS,172,30685.30287645,29720.76086076
100,150,BaselineAS,173,30876.22073257,29720.76086076
100,150,BaselineAS,174,30699.52853346,29720.76086076
100,150,BaselineAS,175,30760.08021271,29720.76086076
100,150,BaselineAS,176,30737.80413316,29720.76086076
100,150,BaselineAS,177,30967.11804156,29720.76086076
100,150,BaselineAS,178,30964.81092756,29720.76086076
100,150,BaselineAS,179,30036.96801234,29720.76086076
100,150,BaselineAS,180,30756.83095112,29720.76086076
100,150,BaselineAS,181,30631.13208291,29720.76086076
100,150,BaselineAS,182,30946.10245597,29720.76086076
100,150,BaselineAS,183,30863.50092054,29720.76086076
100,150,BaselineAS,184,30949.62128046,29720.76086076
100,150,BaselineAS,185,30539.29315082,29720.76086076
100,150,BaselineAS,186,30926.80465563,29720.76086076
100,150,BaselineAS,187,30503.40384974,29720.76086076
100,150,BaselineAS,188,30448.57404611,29720.76086076
100,150,BaselineAS,189,30929.08169497,29720.76086076
100,150,BaselineAS,190,30673.47190273,29720.76086076
100,150,BaselineAS,191,30737.30428015,29720.76086076
100,150,BaselineAS,192,30554.90243635,29720.76086076
100,150,BaselineAS,193,31068.33536530,29720.76086076
100,150,BaselineAS,194,31200.91743301,29720.76086076
100,150,BaselineAS,195,30946.93334744,29720.76086076
100,150,BaselineAS,196,30510.82491255,29720.76086076
100,150,BaselineAS,197,30460.08984628,29720.76086076
100,150,BaselineAS,198,30997.42573183,29720.76086076
100,150,BaselineAS,199,30242.07086056,29720.76086076
100,150,BaselineAS,200,29940.60386545,29720.76086076
100,150,ElitistAS,1,36333.42781795,36333.42781795
100,150,ElitistAS,2,34060.45150698,34060.45150698
100,150,ElitistAS,3,32352.29200576,32352.29200576
100,150,ElitistAS,4,31984.90052434,31984.90052434
100,150,ElitistAS,5,31698.78059528,31698.78059528
100,150,ElitistAS,6,30538.40751003,30538.40751003
100,150,ElitistAS,7,31479.44945399,30538.40751003
100,150,ElitistAS,8,31448.17365695,30538.40751003
100,150,ElitistAS,9,31158.37462994,30538.40751003
100,150,ElitistAS,10,30558.99457228,30538.40751003
100,150,ElitistAS,11,31445.60475548,30538.40751003
100,150,ElitistAS,12,30980.35606601,30538.40751003
100,150,ElitistAS,13,31633.20724479,30538.40751003
100,150,ElitistAS,14,31155.08083112,30538.40751003
100,150,ElitistAS,15,31222.33295928,30538.40751003
100,150,ElitistAS,16,30258.18044580,30258.18044580
100,150,ElitistAS,17,30445.72952747,30258.18044580
100,150,ElitistAS,18,30928.47054439,30258.18044580
100,150,ElitistAS,19,30318.43835944,30258.18044580
100,150,ElitistAS,20,29856.11520129,29856.11520129
100,150,ElitistAS,21,30910.64923018,29856.11520129
100,150,ElitistAS,22,30758.08777699,29856.11520129
100,150,ElitistAS,23,30996.90717255,29856.11520129
100,150,ElitistAS,24,30903.37933355,29856.11520129
100,150,ElitistAS,25,31138.90030495,29856.11520129
100,150,ElitistAS,26,31054.66125900,29856.11520129
100,150,ElitistAS,27,30566.63280547,29856.11520129
100,150,ElitistAS,28,31067.04600070,29856.11520129
100,150,ElitistAS,29,30927.04805307,29856.11520129
100,150,ElitistAS,30,30295.75123027,29856.11520129
100,150,ElitistAS,31,31080.37382670,29856.11520129
100,150,ElitistAS,32,31055.78351369,29856.11520129
100,150,ElitistAS,33,29871.70926162,29856.11520129
100,150,ElitistAS,34,30953.24024020,29856.11520129
100,150,ElitistAS,35,31067.06536087,29856.11520129
100,150,ElitistAS,36,30981.24842788,29856.11520129
100,150,ElitistAS,37,29884.51253773,29856.11520129
100,150,ElitistAS,38,30938.23197616,29856.11520129
100,150,ElitistAS,39,30747.40991300,29856.11520129
100,150,ElitistAS,40,30356.43684683,29856.11520129
100,150,ElitistAS,41,30719.08408321,29856.11520129
100,150,ElitistAS,42,30934.17370591,29856.11520129
100,150,ElitistAS,43,30651.50771627,29856.11520129
100,150,ElitistAS,44,30605.28625543,29856.11520129
100,150,ElitistAS,45,30486.47943033,29856.11520129
100,150,ElitistAS,46,30445.96955548,29856.11520129
100,150,ElitistAS,47,30827.26162338,29856.11520129
