run_id,n_cities,algorithm,iteration,iteration_best_distance,global_best_distance
100,100,BaselineAS,88,17408.50855374,16265.79055134
100,100,BaselineAS,89,17240.52804396,16265.79055134
100,100,BaselineAS,90,17394.42119400,16265.79055134
100,100,BaselineAS,91,18134.40065084,16265.79055134
100,100,BaselineAS,92,17462.20047784,16265.79055134
100,100,BaselineAS,93,17055.54438291,16265.79055134
100,100,BaselineAS,94,16932.65009407,16265.79055134
100,100,BaselineAS,95,17316.28675145,16265.79055134
100,100,BaselineAS,96,17206.15636705,16265.79055134
100,100,BaselineAS,97,17477.04303790,16265.79055134
100,100,BaselineAS,98,16543.67920181,16265.79055134
100,100,BaselineAS,99,18011.02445678,16265.79055134
100,100,BaselineAS,100,17207.54066701,16265.79055134
100,100,BaselineAS,101,17271.37254635,16265.79055134
100,100,BaselineAS,102,17272.01911500,16265.79055134
100,100,BaselineAS,103,17626.71310511,16265.79055134
100,100,BaselineAS,104,16953.51518788,16265.79055134
100,100,BaselineAS,105,17776.31407962,16265.79055134
100,100,BaselineAS,106,17336.76225604,16265.79055134
100,100,BaselineAS,107,17888.12338300,16265.79055134
100,100,BaselineAS,108,17527.92316671,16265.79055134
100,100,BaselineAS,109,17116.10710314,16265.79055134
100,100,BaselineAS,110,16673.60827283,16265.79055134
100,100,BaselineAS,111,16971.46202681,16265.79055134
100,100,BaselineAS,112,17452.57808647,16265.79055134
100,100,BaselineAS,113,16592.20950071,16265.79055134
100,100,BaselineAS,114,17423.09325242,16265.79055134
100,100,BaselineAS,115,16836.17876901,16265.79055134
100,100,BaselineAS,116,17104.46463392,16265.79055134
100,100,BaselineAS,117,17403.06851197,16265.79055134
100,100,BaselineAS,118,16856.52364620,16265.79055134
100,100,BaselineAS,119,17344.48040227,16265.79055134
100,100,BaselineAS,120,17399.40919561,16265.79055134
100,100,BaselineAS,121,16268.94979593,16265.79055134
100,100,BaselineAS,122,16815.35189252,16265.79055134
100,100,BaselineAS,123,17166.82906548,16265.79055134
100,100,BaselineAS,124,16426.48573840,16265.79055134
100,100,BaselineAS,125,17534.68609525,16265.79055134
100,100,BaselineAS,126,17188.95677255,16265.79055134
100,100,BaselineAS,127,17058.79599498,16265.79055134
100,100,BaselineAS,128,16622.00558659,16265.79055134
100,100,BaselineAS,129,17152.48265365,16265.79055134
100,100,BaselineAS,130,17880.19015710,16265.79055134
100,100,BaselineAS,131,16885.57018294,16265.79055134
100,100,BaselineAS,132,17617.71295091,16265.79055134
100,100,BaselineAS,133,17388.00156957,16265.79055134
100,100,BaselineAS,134,16446.05285349,16265.79055134
100,100,BaselineAS,135,16450.59273703,16265.79055134
100,100,BaselineAS,136,16887.21649568,16265.79055134
100,100,BaselineAS,137,17168.62575446,16265.79055134
100,100,BaselineAS,138,17729.92288634,16265.79055134
100,100,BaselineAS,139,17276.47225449,16265.79055134
100,100,BaselineAS,140,17335.27250330,16265.79055134
100,100,BaselineAS,141,16110.00351473,16110.00351473
100,100,BaselineAS,142,17153.20149399,16110.00351473
100,100,BaselineAS,143,17612.58953485,16110.00351473
100,100,BaselineAS,144,17311.03260836,16110.00351473
100,100,BaselineAS,145,17686.25990260,16110.00351473
100,100,BaselineAS,146,17664.54082484,16110.00351473
100,100,BaselineAS,147,16902.71546646,16110.00351473
100,100,BaselineAS,148,17231.84976624,16110.00351473
100,100,BaselineAS,149,16742.20828344,16110.00351473
100,100,BaselineAS,150,17373.01677635,16110.00351473
100,100,BaselineAS,151,17458.74818294,16110.00351473
100,100,BaselineAS,152,17594.18103887,16110.00351473
100,100,BaselineAS,153,17528.70313524,16110.00351473
100,100,BaselineAS,154,17802.01000308,16110.00351473
100,100,BaselineAS,155,17388.00436676,16110.00351473
100,100,BaselineAS,156,17327.87277579,16110.00351473
100,100,BaselineAS,157,17451.84627992,16110.00351473
100,100,BaselineAS,158,17340.22984809,16110.00351473
100,100,BaselineAS,159,16803.26945090,16110.00351473
100,100,BaselineAS,160,17681.88701183,16110.00351473
100,100,BaselineAS,161,17656.23334487,16110.00351473
100,100,BaselineAS,162,17764.65305933,16110.00351473
100,100,BaselineAS,163,17429.80561442,16110.00351473
100,100,BaselineAS,164,17619.66667191,16110.00351473
100,100,BaselineAS,165,17647.03943995,16110.00351473
100,100,BaselineAS,166,17869.40044130,16110.00351473
100,100,BaselineAS,167,17353.01338371,16110.00351473
100,100,BaselineAS,168,17358.72590332,16110.00351473
100,100,BaselineAS,169,17570.36611189,16110.00351473
100,100,BaselineAS,170,17016.28525506,16110.00351473
100,100,BaselineAS,171,16486.96866800,16110.00351473
100,100,BaselineAS,172,17294.88799198,16110.00351473
100,100,BaselineAS,173,17176.23440843,16110.00351473
100,100,BaselineAS,174,17042.10455540,16110.00351473
100,100,BaselineAS,175,17269.22739375,16110.00351473
100,100,BaselineAS,176,17029.80081062,16110.00351473
100,100,BaselineAS,177,17594.84227932,16110.00351473
100,100,BaselineAS,178,16411.43748436,16110.00351473
100,100,BaselineAS,179,16389.18033562,16110.00351473
100,100,BaselineAS,180,16808.33512467,16110.00351473
100,100,BaselineAS,181,17461.11658321,16110.00351473
100,100,BaselineAS,182,17402.13681735,16110.00351473
100,100,BaselineAS,183,16468.20735304,16110.00351473
100,100,BaselineAS,184,16390.04490096,16110.00351473
100,100,BaselineAS,185,16995.62806109,16110.00351473
100,100,BaselineAS,186,16590.00356944,16110.00351473
100,100,BaselineAS,187,17172.33552523,16110.00351473
100,100,BaselineAS,188,17765.36954494,16110.00351473
100,100,BaselineAS,189,17399.93834220,16110.00351473
100,100,BaselineAS,190,16930.34548861,16110.00351473
100,100,BaselineAS,191,17499.10355036,16110.00351473
100,100,BaselineAS,192,17363.04614404,16110.00351473
100,100,BaselineAS,193,17935.64558035,16110.00351473
100,100,BaselineAS,194,16971.53506284,16110.00351473
100,100,BaselineAS,195,17167.73044785,16110.00351473
100,100,BaselineAS,196,17002.75619462,16110.00351473
100,100,BaselineAS,197,17233.28854602,16110.00351473
100,100,BaselineAS,198,17102.27604085,16110.00351473
100,100,BaselineAS,199,17474.24314373,16110.00351473
100,100,BaselineAS,200,17393.13636007,16110.00351473
100,100,ElitistAS,1,25853.56842731,25853.56842731
100,100,ElitistAS,2,21168.10593891,21168.10593891
100,100,ElitistAS,3,19449.31572347,19449.31572347
100,100,ElitistAS,4,18905.69226914,18905.69226914
100,100,ElitistAS,5,18371.38471058,18371.38471058
100,100,ElitistAS,6,17710.00237184,17710.00237184
100,100,ElitistAS,7,17280.35009830,17280.35009830
100,100,ElitistAS,8,17454.19070412,17280.35009830
100,100,ElitistAS,9,17453.14254009,17280.35009830
100,100,ElitistAS,10,16774.36856470,16774.36856470
100,100,ElitistAS,11,17273.83312708,16774.36856470
100,100,ElitistAS,12,17577.34870473,16774.36856470
100,100,ElitistAS,13,16926.96253439,16774.36856470
100,100,ElitistAS,14,18183.90266855,16774.36856470
100,100,ElitistAS,15,16872.09675021,16774.36856470
100,100,ElitistAS,16,17042.38779189,16774.36856470
100,100,ElitistAS,17,17534.24835437,16774.36856470
100,100,ElitistAS,18,17340.43515846,16774.36856470
100,100,ElitistAS,19,16852.33420764,16774.36856470
100,100,ElitistAS,20,16830.14341748,16774.36856470
100,100,ElitistAS,21,17547.08216887,16774.36856470
100,100,ElitistAS,22,17327.98154472,16774.36856470
100,100,ElitistAS,23,17351.46546549,16774.36856470
100,100,ElitistAS,24,16573.43845842,16573.43845842
100,100,ElitistAS,25,16910.48882432,16573.43845842
100,100,ElitistAS,26,17082.40542737,16573.43845842
100,100,ElitistAS,27,17153.74942598,16573.43845842
100,100,ElitistAS,28,17395.54732804,16573.43845842
100,100,ElitistAS,29,17050.96986360,16573.43845842
100,100,ElitistAS,30,17647.88625699,16573.43845842
100,100,ElitistAS,31,17541.75248743,16573.43845842
100,100,ElitistAS,32,17171.54481879,16573.43845842
100,100,ElitistAS,33,16811.29987264,16573.43845842
100,100,ElitistAS,34,17336.54135113,16573.43845842
100,100,ElitistAS,35,17037.28886082,16573.43845842
100,100,ElitistAS,36,16988.75250747,16573.43845842
100,100,ElitistAS,37,17215.13451360,16573.43845842
100,100,ElitistAS,38,17503.37400381,16573.43845842
100,100,ElitistAS,39,16920.74483127,16573.43845842
100,100,ElitistAS,40,16839.77842640,16573.43845842
100,100,ElitistAS,41,17040.24083941,16573.43845842
100,100,ElitistAS,42,17229.99274508,16573.43845842
100,100,ElitistAS,43,16951.10650002,16573.43845842
100,100,ElitistAS,44,16797.31313191,16573.43845842
100,100,ElitistAS,45,17054.99660943,16573.43845842
100,100,ElitistAS,46,17609.99303044,16573.43845842
100,100,ElitistAS,47,17677.28115577,16573.43845842
100,100,ElitistAS,48,17062.04183454,16573.43845842
100,100,ElitistAS,49,16998.40475255,16573.43845842
100,100,ElitistAS,50,17368.81435556,16573.43845842
100,100,ElitistAS,51,17272.72058807,16573.43845842
100,100,ElitistAS,52,17112.99344769,16573.43845842
100,100,ElitistAS,53,17473.65023605,16573.43845842
100,100,ElitistAS,54,16181.65154756,16181.65154756
100,100,ElitistAS,55,17690.01999851,16181.65154756
100,100,ElitistAS,56,17702.63926552,16181.65154756
100,100,ElitistAS,57,17668.76002575,16181.65154756
100,100,ElitistAS,58,17075.49479104,16181.65154756
100,100,ElitistAS,59,17084.30166388,16181.65154756
100,100,ElitistAS,60,17196.73383843,16181.65154756
100,100,ElitistAS,61,17706.62558881,16181.65154756
100,100,ElitistAS,62,16542.11643249,16181.65154756
100,100,ElitistAS,63,17447.03855323,16181.65154756
100,100,ElitistAS,64,18046.27278875,16181.65154756
100,100,ElitistAS,65,16948.90104089,16181.65154756
100,100,ElitistAS,66,17016.14654049,16181.65154756
100,100,ElitistAS,67,16813.23236935,16181.65154756
100,100,ElitistAS,68,17310.37066118,16181.65154756
100,100,ElitistAS,69,17905.62974595,16181.65154756
100,100,ElitistAS,70,17547.10235589,16181.65154756
100,100,ElitistAS,71,18025.15129653,16181.65154756
100,100,ElitistAS,72,17444.31919736,16181.65154756
100,100,ElitistAS,73,17081.99439450,16181.65154756
100,100,ElitistAS,74,17638.61598911,16181.65154756
100,100,ElitistAS,75,17419.97898083,16181.65154756
100,100,ElitistAS,76,17177.96728937,16181.65154756
100,100,ElitistAS,77,17422.05510109,16181.65154756
100,100,ElitistAS,78,17217.30553266,16181.65154756
100,100,ElitistAS,79,16620.25945929,16181.65154756
100,100,ElitistAS,80,16614.02448729,16181.65154756
100,100,ElitistAS,81,17045.23822901,16181.65154756
100,100,ElitistAS,82,17140.14048683,16181.65154756
100,100,ElitistAS,83,17583.51540733,16181.65154756
100,100,ElitistAS,84,16612.70877390,16181.65154756
100,100,ElitistAS,85,17215.40642697,16181.65154756
100,100,ElitistAS,86,17140.37472503,16181.65154756
100,100,ElitistAS,87,17531.06124315,16181.65154756
100,100,ElitistAS,88,17235.69499923,16181.65154756
100,100,ElitistAS,89,17254.94748331,16181.65154756
100,100,ElitistAS,90,17754.55254076,16181.65154756
100,100,ElitistAS,91,16711.50524914,16181.65154756
100,100,ElitistAS,92,17518.64399747,16181.65154756
100,100,ElitistAS,93,17633.82425699,16181.65154756
100,100,ElitistAS,94,17028.77847575,16181.65154756
